date,value1,value2,value3,value4
2023-01-01 00:00:00.000000000,-2.3086841737225816,2.2282972677622883,-1.5792828983692129,1.100743917005479
2023-01-01 00:59:59.999986688,-2.3088345885859756,2.114103604849188,-1.6838841162247213,0.9919061178408
2023-01-01 02:00:00.000013312,-2.2980710314775834,1.9762910698772376,-1.7835902515650488,0.877912991412135
2023-01-01 03:00:00.000000000,-2.2748290204965493,1.815528005896851,-1.8780886349816475,0.7618669731860438
2023-01-01 03:59:59.999986688,-2.237915913219066,1.6329347956242366,-1.9668067269636065,0.6469099223272728
2023-01-01 05:00:00.000013312,-2.186479958219388,1.4303908835415942,-2.04911898230762,0.5359671946394556
2023-01-01 06:00:00.000000000,-2.1204953488284386,1.2101703175198242,-2.124212175280994,0.43165315414688105
2023-01-01 06:59:59.999986688,-2.040333020867755,0.9749952835981409,-2.1912236016297406,0.336002330415788
2023-01-01 08:00:00.000013312,-1.9470453064687672,0.728106384689276,-2.249108014959663,0.2505991275330062
2023-01-01 09:00:00.000000000,-1.8423078563771667,0.4730600703887774,-2.296913287072864,0.17622454760626094
2023-01-01 09:59:59.999986688,-1.7282971340658588,0.2136543302476895,-2.333704015363227,0.11298658348683219
2023-01-01 11:00:00.000013312,-1.607647659071488,-0.046053132556573874,-2.358616691572788,0.060327042705829996
2023-01-01 12:00:00.000000000,-1.48334386545445,-0.30199366819703355,-2.371039429309625,0.016964497172824014
2023-01-01 12:59:59.999986688,-1.3584874671015859,-0.5499907268042893,-2.370470645095183,-0.01892065483904963
2023-01-01 14:00:00.000013312,-1.2362086516894495,-0.785946484192614,-2.3568547634880317,-0.04957917293517679
2023-01-01 15:00:00.000000000,-1.1195275082912866,-1.0060417476826353,-2.3304604768039328,-0.07764422287314844
2023-01-01 15:59:59.999986688,-1.0111981782231423,-1.20668156757533,-2.2918583445350076,-0.10582590652426416
2023-01-01 17:00:00.000013312,-0.9134555553402421,-1.3846255750558794,-2.242118669613965,-0.13676685092099813
2023-01-01 18:00:00.000000000,-0.8281836557616608,-1.537214758979724,-2.182515010552564,-0.1728832761593343
2023-01-01 18:59:59.999986688,-0.7565495753927026,-1.662291965055586,-2.1148387881775923,-0.2161806079467589
2023-01-01 20:00:00.000013312,-0.699265772777717,-1.7583719883908313,-2.041012183891369,-0.2681771063055474
2023-01-01 21:00:00.000000000,-0.6563632347245952,-1.8245448237501443,-1.9632546604225392,-0.3295933580245026
2023-01-01 21:59:59.999986688,-0.6274865821525443,-1.86067559677826,-1.883776416088907,-0.4004050759288316
2023-01-01 23:00:00.000013312,-0.6117259638347267,-1.8672304139336062,-1.8048376291186894,-0.479904575561537
2023-01-02 00:00:00.000000000,-0.60784367860752,-1.845379090093343,-1.7285995463650634,-0.566450388976819
2023-01-02 00:59:59.999986688,-0.614295462575156,-1.7968609362465282,-1.6569541923273832,-0.6579338170016769
2023-01-02 02:00:00.000013312,-0.6293716809276682,-1.7239712216684049,-1.591600840268272,-0.751524349881182
2023-01-02 03:00:00.000000000,-0.6511810324803016,-1.6295143581688993,-1.5338168622555766,-0.8441977279015012
2023-01-02 03:59:59.999986688,-0.6777323043041503,-1.5166987702025736,-1.48440022333844,-0.9327302958230661
2023-01-02 05:00:00.000013312,-0.7070294900543926,-1.3890826285862934,-1.4437532196294693,-1.0139359190209507
2023-01-02 06:00:00.000000000,-0.7369829909205604,-1.2504955534638644,-1.4116785643176322,-1.0849479143623704
2023-01-02 06:59:59.999986688,-0.7656338882825481,-1.1049919212686214,-1.3875889551157283,-1.1433845867691672
2023-01-02 08:00:00.000013312,-0.790903956747987,-0.956741331454121,-1.3703058879995833,-1.1874725114516844
2023-01-02 09:00:00.000000000,-0.8109311234256212,-0.8100578145916235,-1.3582266637431037,-1.2161909581352448
2023-01-02 09:59:59.999986688,-0.8239332312300977,-0.6690891960784141,-1.349284273042562,-1.229223681077848
2023-01-02 11:00:00.000013312,-0.828301358475734,-0.5378998179004886,-1.3411995259430012,-1.2271141227876399
2023-01-02 12:00:00.000000000,-0.8227831436555155,-0.42026428167170116,-1.3313565147716422,-1.2110680027585177
2023-01-02 12:59:59.999986688,-0.8064266366539699,-0.3195849368997,-1.3171749611332402,-1.182880248573581
2023-01-02 14:00:00.000013312,-0.7786763764504088,-0.23868831709987276,-1.2959989070375146,-1.144808760708537
2023-01-02 15:00:00.000000000,-0.7395546487950675,-0.17967871028447674,-1.2654611041798423,-1.0994477394338054
2023-01-02 15:59:59.999986688,-0.6895194383811762,-0.14384036056156338,-1.2235023151162663,-1.0495187091354452
2023-01-02 17:00:00.000013312,-0.629613354724002,-0.13165028722239938,-1.168504926216237,-0.9977155707276854
2023-01-02 18:00:00.000000000,-0.5613624008743048,-0.14236092005892864,-1.0995844619870794,-0.9466600064943388
2023-01-02 18:59:59.999986688,-0.486725996210512,-0.17435375976860099,-1.016317716948832,-0.89859475930803
2023-01-02 20:00:00.000013312,-0.4080290740701334,-0.2249298509677573,-0.9191666788870682,-0.8555243596082501
2023-01-02 21:00:00.000000000,-0.3278198352226565,-0.2905278318459861,-0.8092583861662154,-0.819004078341559
2023-01-02 21:59:59.999986688,-0.24867958111214628,-0.3667909261423682,-0.6882844357535117,-0.7901002825152063
2023-01-02 23:00:00.000013312,-0.17317918808062432,-0.4489396715499196,-0.5585345046665718,-0.7695465919545811
2023-01-03 00:00:00.000000000,-0.10360342953275478,-0.531679877038617,-0.42274573981739255,-0.7575077480969863
2023-01-03 00:59:59.999986688,-0.04188506887755132,-0.6099617152168963,-0.2838999746655458,-0.7539090197056236
2023-01-03 02:00:00.000013312,0.010517228923720952,-0.6787347074983536,-0.14509302006228592,-0.758210631195231
2023-01-03 03:00:00.000000000,0.052690729831173726,-0.733620996142077,-0.009311723125555463,-0.7696234104781712
2023-01-03 03:59:59.999986688,0.08430979962564834,-0.7708790525665844,0.12048957450810846,-0.7871939034554336
2023-01-03 05:00:00.000013312,0.10562490707268761,-0.7877989855142411,0.24176688975860094,-0.8097308472768725
2023-01-03 06:00:00.000000000,0.11742579157701609,-0.7825961100482112,0.3523321033395452,-0.8359787081601909
2023-01-03 06:59:59.999986688,0.12092091420738342,-0.7547078289738224,0.4504582197058562,-0.8645995965215368
2023-01-03 08:00:00.000013312,0.11771565053891199,-0.7045805030346748,0.534773447724761,-0.894365652847166
2023-01-03 09:00:00.000000000,0.10952296947717959,-0.6337092745915426,0.60457398070881,-0.9239443430642729
2023-01-03 09:59:59.999986688,0.09814676997925455,-0.5445241755531663,0.6594539187082624,-0.9522068703633686
2023-01-03 11:00:00.000013312,0.08534408693478068,-0.44010178888385915,0.6994863064770614,-0.9780215517960817
2023-01-03 12:00:00.000000000,0.0726777134700175,-0.32406444919084443,0.7251628408328914,-1.0003825206045929
2023-01-03 12:59:59.999986688,0.0614041987723783,-0.20033950137964276,0.737285260195176,-1.0184833546899905
2023-01-03 14:00:00.000013312,0.05249185657581971,-0.07293993485212354,0.7368950858681157,-1.0315226882250235
2023-01-03 15:00:00.000000000,0.04644443604567755,0.05423455589570088,0.7253882088153655,-1.0388742841765606
2023-01-03 15:59:59.999986688,0.04349849444292084,0.17764825214598637,0.7042153241052191,-1.039985379703528
2023-01-03 17:00:00.000013312,0.043424191881145886,0.294119616498546,0.6749987297269491,-1.0343553961459953
2023-01-03 18:00:00.000000000,0.04583110711161083,0.4010828458429378,0.6393683977503065,-1.0216494221942278
2023-01-03 18:59:59.999986688,0.05003864307078827,0.4965868974940939,0.5989177970583096,-1.001620398228211
2023-01-03 20:00:00.000013312,0.055293794491019024,0.5793179000318931,0.5552547568905495,-0.974011833218525
2023-01-03 21:00:00.000000000,0.06076289443101234,0.6486174607441362,0.5097700379626119,-0.9388427501157324
2023-01-03 21:59:59.999986688,0.06572215679575184,0.7044434754741669,0.46364069965348115,-0.8961139402263585
2023-01-03 23:00:00.000013312,0.06950794829126176,0.7472950126110961,0.41791070257205637,-0.8460238836419066
2023-01-04 00:00:00.000000000,0.07170372559755264,0.7782409093372487,0.37327268388544804,-0.7889035545937274
2023-01-04 00:59:59.999986688,0.07207215882261636,0.7986524063546162,0.33017363116401016,-0.7252801073499663
2023-01-04 02:00:00.000013312,0.07063471134468378,0.8103169388778994,0.28877582162683213,-0.6558382699596115
2023-01-04 03:00:00.000000000,0.06766372944767206,0.815168991505605,0.24892543818988133,-0.581380143028311
2023-01-04 03:59:59.999986688,0.06366987964762422,0.815330698443181,0.21032740288411053,-0.502924504302938
2023-01-04 05:00:00.000013312,0.059420399425000936,0.8128776652871887,0.17224850629897928,-0.4216201636673336
2023-01-04 06:00:00.000000000,0.05573316260413394,0.8098565443119266,0.13399337483275317,-0.33864448908184547
2023-01-04 06:59:59.999986688,0.053689813066286916,0.8080571009607705,0.09461788155543904,-0.25529550169532567
2023-01-04 08:00:00.000013312,0.05437181153252225,0.8090556673092337,0.05311957532483551,-0.17286650750791888
2023-01-04 09:00:00.000000000,0.05881931554370258,0.8138870024601009,0.00858666856378093,-0.09260877076588628
2023-01-04 09:59:59.999986688,0.06811469469481027,0.8232065666830679,-0.03987761902864548,-0.015612103871404381
2023-01-04 11:00:00.000013312,0.08306030420067677,0.8370355657624924,-0.09289176978331856,0.05704344732988982
2023-01-04 12:00:00.000000000,0.10428602860742185,0.8548870631884499,-0.15090252324526254,0.12453052172233743
2023-01-04 12:59:59.999986688,0.1321969980200006,0.8756878926516998,-0.21382654999619155,0.18621549361647113
2023-01-04 14:00:00.000013312,0.16683218553041973,0.8977891343503744,-0.28126758041678296,0.241668751729408
2023-01-04 15:00:00.000000000,0.20778524450674365,0.9191750628011822,-0.35226226865786003,0.29070755411717214
2023-01-04 15:59:59.999986688,0.2543781633162246,0.9374616486860057,-0.425350124307416,0.33332353631664946
2023-01-04 17:00:00.000013312,0.30555731553170334,0.9501515881519509,-0.4985973555980701,0.3698264005557934
2023-01-04 18:00:00.000000000,0.35989029897996644,0.9547404894625379,-0.5696284633668142,0.40066786291518375
2023-01-04 18:59:59.999986688,0.41569646810836564,0.9489157841892881,-0.6357085456271641,0.4265035000868157
2023-01-04 20:00:00.000013312,0.4711610918085399,0.930786313346632,-0.6938984490477299,0.44817468307845354
2023-01-04 21:00:00.000000000,0.5243517617986101,0.8989670965715351,-0.7411763814425042,0.4666863897261045
2023-01-04 21:59:59.999986688,0.5733450785816143,0.8526789360289468,-0.7747060527083502,0.4830001937183488
2023-01-04 23:00:00.000013312,0.6164788556825394,0.7918930576873227,-0.791882296569364,0.4982739303177766
2023-01-05 00:00:00.000000000,0.6521480945788927,0.7173897632999838,-0.79062965040231,0.5135396835653872
2023-01-05 00:59:59.999986688,0.679168050569772,0.6306141255701356,-0.7695158065569115,0.5297024369314997
2023-01-05 02:00:00.000013312,0.6966571148165006,0.5337327803363386,-0.7277944617300325,0.5474714116839287
2023-01-05 03:00:00.000000000,0.7042076068408576,0.429508303661078,-0.6656544110427778,0.5673267751461729
2023-01-05 03:59:59.999986688,0.7017477875602541,0.3211793709760414,-0.5842297049275693,0.5892558030187113
2023-01-05 05:00:00.000013312,0.6896507183088455,0.2122521487641257,-0.4854337932747488,0.6128895060968712
2023-01-05 06:00:00.000000000,0.6686628617110308,0.10641791379247537,-0.3722533396537553,0.6372806230727184
2023-01-05 06:59:59.999986688,0.6397938842902184,0.007238427421378986,-0.24830324048996277,0.6610024992020118
2023-01-05 08:00:00.000013312,0.6043981669226334,-0.0819228643182975,-0.11786590947660179,0.6822003882723253
2023-01-05 09:00:00.000000000,0.5639346488499717,-0.1580743605036827,0.014183671339429722,0.6985346521858367
2023-01-05 09:59:59.999986688,0.5199587963642894,-0.21884104712012484,0.14276344936295202,0.7074193257417698
2023-01-05 11:00:00.000013312,0.4740531155615722,-0.26241387627262647,0.26250754807238563,0.7061188664166108
2023-01-05 12:00:00.000000000,0.42766734859776223,-0.28779687420794586,0.3683629633371263,0.6920108680912537
2023-01-05 12:59:59.999986688,0.3820539257631374,-0.29473394209677595,0.45549633429592346,0.6626612311330259
2023-01-05 14:00:00.000013312,0.3382128339477018,-0.2837047494885697,0.5195653227496289,0.616208382569447
2023-01-05 15:00:00.000000000,0.2966945606139253,-0.25590869342500533,0.5569871387803664,0.5512368061221048
