date,value1,value2,value3,value4
2023-01-01 00:00:00.000000000,-1.2514766122861856,-1.238158649116885,-2.25387072129723,1.1096851973080104
2023-01-01 00:59:59.999986688,-1.8878786774825054,-3.1341403329978696,-3.727468138587075,-0.6327981834756397
2023-01-01 02:00:00.000013312,1.052198809081113,-2.999021577361851,-4.739488517609696,0.9224134432110284
2023-01-01 03:00:00.000000000,0.7165802923943386,-1.8390724755805214,-3.579938923508114,0.7408810829856942
2023-01-01 03:59:59.999986688,1.5876005954710393,-3.1686333399973163,-2.4597756767955654,-0.042966916543888234
2023-01-01 05:00:00.000013312,1.6675656219876986,0.2766430487094298,-3.2975568614513353,-2.9780005923787276
2023-01-01 06:00:00.000000000,0.5810811391919029,-0.9535358227019011,-0.1623079135643379,-2.585474720251386
2023-01-01 06:59:59.999986688,-1.4100959313396428,0.556908038721299,-0.586760217647986,-1.213340874379539
2023-01-01 08:00:00.000013312,-0.9106470274807594,0.9202118773420213,0.12968962196325648,1.0662634847936296
2023-01-01 09:00:00.000000000,-1.1169262739696741,1.8232154866611585,-0.8050350780627767,1.5324019957063983
2023-01-01 09:59:59.999986688,0.6728289716547137,0.4332933614842348,0.35806378080936047,1.7096318400411321
2023-01-01 11:00:00.000013312,-0.03705048252019319,0.715813206478555,1.5792835167631338,1.1943490784720225
2023-01-01 12:00:00.000000000,0.46461038045495956,0.04281171747666711,-0.027908070972470774,2.4754191385697153
2023-01-01 12:59:59.999986688,2.8392704777923434,1.4302743162794487,2.967968856302511,-0.2598135977536902
2023-01-01 14:00:00.000013312,0.38260652763661235,0.16775556880060016,1.097176026219638,-0.3134470447256456
2023-01-01 15:00:00.000000000,-1.3353387415129523,1.2487394977743675,2.0959418587438168,0.787960483035265
2023-01-01 15:59:59.999986688,-0.310583124844502,-1.6977754044267677,2.7859149010335487,-1.106877773042336
2023-01-01 17:00:00.000013312,-2.191965473298105,3.442414477817645,1.0032019077498204,1.6817239392129357
2023-01-01 18:00:00.000000000,-1.851797398430104,1.3146727144257428,-0.12905992703124794,1.4259371448604043
2023-01-01 18:59:59.999986688,-2.0208287953522657,1.396929986427337,3.144665793580388,3.2771374524579673
2023-01-01 20:00:00.000013312,-0.33974244622402205,0.7191890062111501,-0.3176252593567343,0.7308829651238126
2023-01-01 21:00:00.000000000,-1.5569731961548583,-0.18612799551407244,0.00024372412893733375,0.7607971414300838
2023-01-01 21:59:59.999986688,0.38118163030429364,0.7005310944306213,-0.5260537681680306,2.768532343090568
2023-01-01 23:00:00.000013312,0.8297770784477335,-1.2197770484526833,0.2054875150473681,3.329592146086975
2023-01-02 00:00:00.000000000,0.06630114586709265,-0.5018513222038058,-1.7596501104092621,1.6726985661351144
2023-01-02 00:59:59.999986688,1.3741415119780012,-2.7741153096178706,-2.7494241075299652,1.1998489252413997
2023-01-02 02:00:00.000013312,0.2310096198130347,-3.2766594089904157,-2.9503756868516904,-0.5174009815612263
2023-01-02 03:00:00.000000000,-2.2834853822270733,-0.4005068443266094,-2.696529220193225,-0.15292170597442528
2023-01-02 03:59:59.999986688,-0.05129674907435078,-0.677150622273517,-1.5067908978123006,-2.153861591647231
2023-01-02 05:00:00.000013312,-1.7920021928656096,0.9444383412465469,-1.2885377107098064,-3.4380830134364158
2023-01-02 06:00:00.000000000,0.4500860484596452,0.2208078358905528,-1.3503778646061364,-0.8862841384327511
2023-01-02 06:59:59.999986688,1.3627343797629026,0.689398025343062,-1.4441972731872037,0.4428030746507903
2023-01-02 08:00:00.000013312,-1.0149451547269621,-1.1029821305582383,0.18411454752204603,2.4294100081966112
2023-01-02 09:00:00.000000000,-1.0288991102409037,1.0416845892602884,0.9083231879820731,0.7948505638292245
2023-01-02 09:59:59.999986688,-2.705325055895573,-0.26675543017284137,-0.9097260773264404,3.7067881952437514
2023-01-02 11:00:00.000013312,-0.4953663688415493,0.9426266650479667,1.4451626483332816,0.888953896662583
2023-01-02 12:00:00.000000000,2.840906150601716,1.6821388807564421,0.5690258606775611,2.6922091456809065
2023-01-02 12:59:59.999986688,0.11139055634920464,0.6586221955618685,1.6617630817841578,0.6863559153148243
2023-01-02 14:00:00.000013312,0.4528910379577761,0.213046739681157,2.2412948789328695,-1.2481935438500185
2023-01-02 15:00:00.000000000,-0.705720195451013,0.42718128604862776,2.4536975827772833,0.8081589206360436
2023-01-02 15:59:59.999986688,0.2215505584081577,0.6131467488331057,1.6134259370530812,1.2373526237344565
2023-01-02 17:00:00.000013312,-0.9990882921745345,1.495162225110229,1.490623241524341,-0.70729279790935
2023-01-02 18:00:00.000000000,-3.4970754042158623,2.4133128761859104,1.1914262688351505,2.5476807936803425
2023-01-02 18:59:59.999986688,-1.965249489112062,2.945509794214344,1.5745531246882798,1.1907780976594475
2023-01-02 20:00:00.000013312,-0.5135823785220306,0.0584688366306374,0.5754205896534108,-0.9877322285640094
2023-01-02 21:00:00.000000000,-1.5932391831720636,-0.3857775918658546,-0.5475041181206868,1.5066053706874387
2023-01-02 21:59:59.999986688,1.5256678490437485,-0.587435812875216,-0.8727409300084744,1.0867088182107965
2023-01-02 23:00:00.000013312,3.3011528527440084,1.5786318620797155,-2.180026812620846,1.746437560171328
2023-01-03 00:00:00.000000000,0.07457555200584395,-0.6351367365487546,-2.354050211480697,0.6243321925764004
2023-01-03 00:59:59.999986688,-0.17843398443079694,-1.7756605683264106,-2.374246761222349,0.487970354790506
2023-01-03 02:00:00.000013312,1.5318981778593814,-4.262067910833962,-2.4322306591977796,0.8041511631425051
2023-01-03 03:00:00.000000000,-1.0083188072473848,-3.3942989201535756,-2.7940461538605947,-1.5710595951950506
2023-01-03 03:59:59.999986688,-0.6953108506982182,0.2877207967215019,-0.12255664011157077,1.1014411483683824
2023-01-03 05:00:00.000013312,0.13180395707762974,0.5066778777061545,-0.9039444612061852,-2.385036062643323
2023-01-03 06:00:00.000000000,0.008226377345673372,1.7206815994137217,-0.10795846337512738,-2.486884336241639
2023-01-03 06:59:59.999986688,0.3965723227220079,-1.3298485239835203,-0.7866027708964025,-1.229902201249758
2023-01-03 08:00:00.000013312,1.1538008589246036,1.701188345405558,0.04633933638070081,-0.31714847613370434
2023-01-03 09:00:00.000000000,-1.802943213522978,-0.5151572919704462,0.0417425070153066,1.8079950378010219
2023-01-03 09:59:59.999986688,-0.8280815093251102,0.37536529202400315,-0.8013901494631508,0.9965789525651927
2023-01-03 11:00:00.000013312,-0.27250580863574947,0.9188304356326262,-0.04743259590515411,3.0395453888996826
2023-01-03 12:00:00.000000000,1.7663732435567772,1.229118682429898,0.7612776221437454,0.7934501559394236
2023-01-03 12:59:59.999986688,0.5420219561995671,-0.15812091461936356,1.3418248449106596,-0.19925235194350216
2023-01-03 14:00:00.000013312,0.5483144546072445,-0.1837566684400011,0.7088387040363476,1.1124273314405972
2023-01-03 15:00:00.000000000,0.3990881760096495,0.2070921420728504,2.9673269452250297,0.6539027775740563
2023-01-03 15:59:59.999986688,-1.3153370872048264,-1.2423830457963163,2.0738854978807777,0.4064565288767044
2023-01-03 17:00:00.000013312,-1.9692881181892379,1.7893931689376252,0.4417687984259042,0.9052472902134594
2023-01-03 18:00:00.000000000,-1.9949750563596134,0.17759920946439633,0.04886866224501574,1.1234999589767316
2023-01-03 18:59:59.999986688,-0.17571960073422097,0.4811240592489875,-0.2462987372157074,-1.1977456179242143
2023-01-03 20:00:00.000013312,-2.8369724476773763,0.36369493665839786,0.5515417908690288,1.7196923423834258
2023-01-03 21:00:00.000000000,-0.19419685142777526,0.6591567334909334,0.46119864153199563,3.0920398548241157
2023-01-03 21:59:59.999986688,1.255014019138004,0.6582966375906917,-0.20586590560701284,2.501727732478271
2023-01-03 23:00:00.000013312,-0.3185426917824946,-0.2569453408349248,-1.7920248432251513,2.616457392742193
2023-01-04 00:00:00.000000000,0.002660295017355929,1.082990971250096,-1.864413131353241,1.3754666148305883
2023-01-04 00:59:59.999986688,-0.1269941257352211,-1.655049881936484,-2.6279287470668495,-0.29828905012720563
2023-01-04 02:00:00.000013312,-1.5559804659782979,-3.408454369329662,-2.230325041421611,1.2036327516299739
2023-01-04 03:00:00.000000000,-0.59030505235114,-3.5773228181348156,-3.201830062501664,0.3125503931218145
2023-01-04 03:59:59.999986688,1.5613074216795844,-2.5118418668100664,-3.0107814283623817,0.11390820446534244
2023-01-04 05:00:00.000013312,-1.7797733053762839,0.08313121263863604,-3.134671419307353,-0.9762464738080301
2023-01-04 06:00:00.000000000,0.1118280247900382,0.021933564300829794,-1.6235645916547647,-3.22169676511179
2023-01-04 06:59:59.999986688,0.7324214718372644,2.0043922959271514,-0.02372331120820928,-1.4869734886335464
2023-01-04 08:00:00.000013312,0.6414570414950551,0.5832865832821493,1.2398872210885767,-0.20962330918907274
2023-01-04 09:00:00.000000000,-1.4609496335296115,1.0252548280411289,1.3329102896223466,1.534678838434357
2023-01-04 09:59:59.999986688,0.5106344674482155,0.4897164195989496,0.34633229430586066,1.2002936058497677
2023-01-04 11:00:00.000013312,0.27912084226361755,3.688505467838536,-1.10887441843898,1.2332719251324737
2023-01-04 12:00:00.000000000,1.2331107468000189,-0.45046944883412515,1.3740425357888044,2.9469933597198636
2023-01-04 12:59:59.999986688,1.8963022973895913,-0.08646644055558128,1.4605727218202882,0.701776278676896
2023-01-04 14:00:00.000013312,0.9183033650699917,1.5941624015064455,1.7152327572367259,-0.6760390424635399
2023-01-04 15:00:00.000000000,-0.4325377639506018,-0.040855758495502825,0.0014607630737803468,-0.47296138827378764
2023-01-04 15:59:59.999986688,-1.1467966380989685,-0.7200620752693061,-0.05116919781812557,-1.2963456126237167
2023-01-04 17:00:00.000013312,-1.9495078451842789,0.7174024675080559,1.0464118385952959,1.0906964884622816
2023-01-04 18:00:00.000000000,0.29543044813039,0.7761157517414874,1.2988710162607913,0.8589399856854391
2023-01-04 18:59:59.999986688,-2.119894091158195,0.1088327134315929,1.053898428982926,0.9338043623204172
